"","name","recordnum","date","hour","value","hour_numeric","am_pm","hour_corrected"
"3549","dawson","174430","2024-10-16","PM8",25,8,"PM","20"
"3550","dawson","174430","2024-10-16","PM9",5,9,"PM","21"
"3551","dawson","174430","2024-10-16","PM10",7,10,"PM","22"
"3552","dawson","174430","2024-10-16","PM11",3,11,"PM","23"
"3553","duval","174426","2024-10-10","AM12",0,12,"AM","0"
"3554","duval","174426","2024-10-10","AM1",0,1,"AM","1"
"3555","duval","174426","2024-10-10","AM2",0,2,"AM","2"
"3556","duval","174426","2024-10-10","AM3",1,3,"AM","3"
"3557","duval","174426","2024-10-10","AM4",0,4,"AM","4"
"3558","duval","174426","2024-10-10","AM5",1,5,"AM","5"
"3559","duval","174426","2024-10-10","AM6",0,6,"AM","6"
"3560","duval","174426","2024-10-10","AM7",3,7,"AM","7"
"3561","duval","174426","2024-10-10","AM8",6,8,"AM","8"
"3562","duval","174426","2024-10-10","AM9",11,9,"AM","9"
"3563","duval","174426","2024-10-10","AM10",6,10,"AM","10"
"3564","duval","174426","2024-10-10","AM11",7,11,"AM","11"
"3565","duval","174426","2024-10-10","PM12",6,12,"PM","24"
"3566","duval","174426","2024-10-10","PM1",5,1,"PM","13"
"3567","duval","174426","2024-10-10","PM2",6,2,"PM","14"
"3568","duval","174426","2024-10-10","PM3",8,3,"PM","15"
"3569","duval","174426","2024-10-10","PM4",2,4,"PM","16"
"3570","duval","174426","2024-10-10","PM5",2,5,"PM","17"
"3571","duval","174426","2024-10-10","PM6",4,6,"PM","18"
"3572","duval","174426","2024-10-10","PM7",3,7,"PM","19"
"3573","duval","174426","2024-10-10","PM8",1,8,"PM","20"
"3574","duval","174426","2024-10-10","PM9",0,9,"PM","21"
"3575","duval","174426","2024-10-10","PM10",0,10,"PM","22"
"3576","duval","174426","2024-10-10","PM11",0,11,"PM","23"
"3577","duval","174426","2024-10-11","AM12",0,12,"AM","0"
"3578","duval","174426","2024-10-11","AM1",0,1,"AM","1"
"3579","duval","174426","2024-10-11","AM2",0,2,"AM","2"
"3580","duval","174426","2024-10-11","AM3",0,3,"AM","3"
"3581","duval","174426","2024-10-11","AM4",0,4,"AM","4"
"3582","duval","174426","2024-10-11","AM5",0,5,"AM","5"
"3583","duval","174426","2024-10-11","AM6",2,6,"AM","6"
"3584","duval","174426","2024-10-11","AM7",10,7,"AM","7"
"3585","duval","174426","2024-10-11","AM8",16,8,"AM","8"
"3586","duval","174426","2024-10-11","AM9",8,9,"AM","9"
"3587","duval","174426","2024-10-11","AM10",3,10,"AM","10"
"3588","duval","174426","2024-10-11","AM11",4,11,"AM","11"
"3589","duval","174426","2024-10-11","PM12",3,12,"PM","24"
"3590","duval","174426","2024-10-11","PM1",5,1,"PM","13"
"3591","duval","174426","2024-10-11","PM2",10,2,"PM","14"
"3592","duval","174426","2024-10-11","PM3",12,3,"PM","15"
"3593","duval","174426","2024-10-11","PM4",9,4,"PM","16"
"3594","duval","174426","2024-10-11","PM5",8,5,"PM","17"
"3595","duval","174426","2024-10-11","PM6",9,6,"PM","18"
"3596","duval","174426","2024-10-11","PM7",1,7,"PM","19"
"3597","duval","174426","2024-10-11","PM8",4,8,"PM","20"
"3598","duval","174426","2024-10-11","PM9",0,9,"PM","21"
"3599","duval","174426","2024-10-11","PM10",0,10,"PM","22"
"3600","duval","174426","2024-10-11","PM11",1,11,"PM","23"
"3601","duval","174426","2024-10-12","AM12",2,12,"AM","0"
"3602","duval","174426","2024-10-12","AM1",0,1,"AM","1"
"3603","duval","174426","2024-10-12","AM2",0,2,"AM","2"
"3604","duval","174426","2024-10-12","AM3",0,3,"AM","3"
"3605","duval","174426","2024-10-12","AM4",0,4,"AM","4"
"3606","duval","174426","2024-10-12","AM5",0,5,"AM","5"
"3607","duval","174426","2024-10-12","AM6",0,6,"AM","6"
"3608","duval","174426","2024-10-12","AM7",1,7,"AM","7"
"3609","duval","174426","2024-10-12","AM8",6,8,"AM","8"
"3610","duval","174426","2024-10-12","AM9",14,9,"AM","9"
"3611","duval","174426","2024-10-12","AM10",3,10,"AM","10"
"3612","duval","174426","2024-10-12","AM11",2,11,"AM","11"
"3613","duval","174426","2024-10-12","PM12",2,12,"PM","24"
"3614","duval","174426","2024-10-12","PM1",1,1,"PM","13"
"3615","duval","174426","2024-10-12","PM2",5,2,"PM","14"
"3616","duval","174426","2024-10-12","PM3",3,3,"PM","15"
"3617","duval","174426","2024-10-12","PM4",1,4,"PM","16"
"3618","duval","174426","2024-10-12","PM5",0,5,"PM","17"
"3619","duval","174426","2024-10-12","PM6",1,6,"PM","18"
"3620","duval","174426","2024-10-12","PM7",2,7,"PM","19"
"3621","duval","174426","2024-10-12","PM8",1,8,"PM","20"
"3622","duval","174426","2024-10-12","PM9",1,9,"PM","21"
"3623","duval","174426","2024-10-12","PM10",0,10,"PM","22"
"3624","duval","174426","2024-10-12","PM11",0,11,"PM","23"
"3625","duval","174426","2024-10-13","AM12",0,12,"AM","0"
"3626","duval","174426","2024-10-13","AM1",0,1,"AM","1"
"3627","duval","174426","2024-10-13","AM2",0,2,"AM","2"
"3628","duval","174426","2024-10-13","AM3",0,3,"AM","3"
"3629","duval","174426","2024-10-13","AM4",0,4,"AM","4"
"3630","duval","174426","2024-10-13","AM5",0,5,"AM","5"
"3631","duval","174426","2024-10-13","AM6",0,6,"AM","6"
"3632","duval","174426","2024-10-13","AM7",1,7,"AM","7"
"3633","duval","174426","2024-10-13","AM8",9,8,"AM","8"
"3634","duval","174426","2024-10-13","AM9",7,9,"AM","9"
"3635","duval","174426","2024-10-13","AM10",5,10,"AM","10"
"3636","duval","174426","2024-10-13","AM11",3,11,"AM","11"
"3637","duval","174426","2024-10-13","PM12",6,12,"PM","24"
"3638","duval","174426","2024-10-13","PM1",2,1,"PM","13"
"3639","duval","174426","2024-10-13","PM2",1,2,"PM","14"
"3640","duval","174426","2024-10-13","PM3",7,3,"PM","15"
"3641","duval","174426","2024-10-13","PM4",2,4,"PM","16"
"3642","duval","174426","2024-10-13","PM5",5,5,"PM","17"
"3643","duval","174426","2024-10-13","PM6",4,6,"PM","18"
"3644","duval","174426","2024-10-13","PM7",1,7,"PM","19"
"3645","duval","174426","2024-10-13","PM8",0,8,"PM","20"
"3646","duval","174426","2024-10-13","PM9",0,9,"PM","21"
"3647","duval","174426","2024-10-13","PM10",0,10,"PM","22"
"3648","duval","174426","2024-10-13","PM11",1,11,"PM","23"
"3649","duval","174426","2024-10-15","AM12",0,12,"AM","0"
"3650","duval","174426","2024-10-15","AM1",0,1,"AM","1"
"3651","duval","174426","2024-10-15","AM2",0,2,"AM","2"
"3652","duval","174426","2024-10-15","AM3",1,3,"AM","3"
"3653","duval","174426","2024-10-15","AM4",0,4,"AM","4"
"3654","duval","174426","2024-10-15","AM5",0,5,"AM","5"
"3655","duval","174426","2024-10-15","AM6",4,6,"AM","6"
"3656","duval","174426","2024-10-15","AM7",5,7,"AM","7"
"3657","duval","174426","2024-10-15","AM8",17,8,"AM","8"
"3658","duval","174426","2024-10-15","AM9",10,9,"AM","9"
"3659","duval","174426","2024-10-15","AM10",5,10,"AM","10"
"3660","duval","174426","2024-10-15","AM11",2,11,"AM","11"
"3661","duval","174426","2024-10-15","PM12",5,12,"PM","24"
"3662","duval","174426","2024-10-15","PM1",8,1,"PM","13"
"3663","duval","174426","2024-10-15","PM2",1,2,"PM","14"
"3664","duval","174426","2024-10-15","PM3",8,3,"PM","15"
"3665","duval","174426","2024-10-15","PM4",5,4,"PM","16"
"3666","duval","174426","2024-10-15","PM5",7,5,"PM","17"
"3667","duval","174426","2024-10-15","PM6",4,6,"PM","18"
"3668","duval","174426","2024-10-15","PM7",3,7,"PM","19"
"3669","duval","174426","2024-10-15","PM8",1,8,"PM","20"
"3670","duval","174426","2024-10-15","PM9",1,9,"PM","21"
"3671","duval","174426","2024-10-15","PM10",3,10,"PM","22"
"3672","duval","174426","2024-10-15","PM11",0,11,"PM","23"
"3673","duval","174426","2024-10-16","AM12",1,12,"AM","0"
"3674","duval","174426","2024-10-16","AM1",0,1,"AM","1"
"3675","duval","174426","2024-10-16","AM2",0,2,"AM","2"
"3676","duval","174426","2024-10-16","AM3",1,3,"AM","3"
"3677","duval","174426","2024-10-16","AM4",0,4,"AM","4"
"3678","duval","174426","2024-10-16","AM5",0,5,"AM","5"
"3679","duval","174426","2024-10-16","AM6",3,6,"AM","6"
"3680","duval","174426","2024-10-16","AM7",4,7,"AM","7"
"3681","duval","174426","2024-10-16","AM8",17,8,"AM","8"
"3682","duval","174426","2024-10-16","AM9",2,9,"AM","9"
"3683","duval","174426","2024-10-16","AM10",5,10,"AM","10"
"3684","duval","174426","2024-10-16","AM11",3,11,"AM","11"
"3685","duval","174426","2024-10-16","PM12",5,12,"PM","24"
"3686","duval","174426","2024-10-16","PM1",7,1,"PM","13"
"3687","duval","174426","2024-10-16","PM2",14,2,"PM","14"
"3688","duval","174426","2024-10-16","PM3",10,3,"PM","15"
"3689","duval","174426","2024-10-16","PM4",5,4,"PM","16"
"3690","duval","174426","2024-10-16","PM5",5,5,"PM","17"
"3691","duval","174426","2024-10-16","PM6",12,6,"PM","18"
"3692","duval","174426","2024-10-16","PM7",7,7,"PM","19"
"3693","duval","174426","2024-10-16","PM8",1,8,"PM","20"
"3694","duval","174426","2024-10-16","PM9",3,9,"PM","21"
"3695","duval","174426","2024-10-16","PM10",1,10,"PM","22"
"3696","duval","174426","2024-10-16","PM11",0,11,"PM","23"
"3697","duval","174427","2024-10-10","AM12",1,12,"AM","0"
"3698","duval","174427","2024-10-10","AM1",0,1,"AM","1"
"3699","duval","174427","2024-10-10","AM2",0,2,"AM","2"
"3700","duval","174427","2024-10-10","AM3",0,3,"AM","3"
"3701","duval","174427","2024-10-10","AM4",0,4,"AM","4"
"3702","duval","174427","2024-10-10","AM5",7,5,"AM","5"
"3703","duval","174427","2024-10-10","AM6",5,6,"AM","6"
"3704","duval","174427","2024-10-10","AM7",4,7,"AM","7"
"3705","duval","174427","2024-10-10","AM8",38,8,"AM","8"
"3706","duval","174427","2024-10-10","AM9",9,9,"AM","9"
"3707","duval","174427","2024-10-10","AM10",6,10,"AM","10"
"3708","duval","174427","2024-10-10","AM11",1,11,"AM","11"
"3709","duval","174427","2024-10-10","PM12",3,12,"PM","24"
"3710","duval","174427","2024-10-10","PM1",4,1,"PM","13"
"3711","duval","174427","2024-10-10","PM2",18,2,"PM","14"
"3712","duval","174427","2024-10-10","PM3",18,3,"PM","15"
"3713","duval","174427","2024-10-10","PM4",9,4,"PM","16"
"3714","duval","174427","2024-10-10","PM5",5,5,"PM","17"
"3715","duval","174427","2024-10-10","PM6",8,6,"PM","18"
"3716","duval","174427","2024-10-10","PM7",7,7,"PM","19"
"3717","duval","174427","2024-10-10","PM8",3,8,"PM","20"
"3718","duval","174427","2024-10-10","PM9",2,9,"PM","21"
"3719","duval","174427","2024-10-10","PM10",2,10,"PM","22"
"3720","duval","174427","2024-10-10","PM11",1,11,"PM","23"
"3721","duval","174427","2024-10-11","AM12",0,12,"AM","0"
"3722","duval","174427","2024-10-11","AM1",0,1,"AM","1"
"3723","duval","174427","2024-10-11","AM2",0,2,"AM","2"
"3724","duval","174427","2024-10-11","AM3",0,3,"AM","3"
"3725","duval","174427","2024-10-11","AM4",0,4,"AM","4"
"3726","duval","174427","2024-10-11","AM5",1,5,"AM","5"
"3727","duval","174427","2024-10-11","AM6",3,6,"AM","6"
"3728","duval","174427","2024-10-11","AM7",1,7,"AM","7"
"3729","duval","174427","2024-10-11","AM8",30,8,"AM","8"
"3730","duval","174427","2024-10-11","AM9",5,9,"AM","9"
"3731","duval","174427","2024-10-11","AM10",2,10,"AM","10"
"3732","duval","174427","2024-10-11","AM11",7,11,"AM","11"
"3733","duval","174427","2024-10-11","PM12",2,12,"PM","24"
"3734","duval","174427","2024-10-11","PM1",1,1,"PM","13"
"3735","duval","174427","2024-10-11","PM2",25,2,"PM","14"
"3736","duval","174427","2024-10-11","PM3",20,3,"PM","15"
"3737","duval","174427","2024-10-11","PM4",3,4,"PM","16"
"3738","duval","174427","2024-10-11","PM5",10,5,"PM","17"
"3739","duval","174427","2024-10-11","PM6",16,6,"PM","18"
"3740","duval","174427","2024-10-11","PM7",17,7,"PM","19"
"3741","duval","174427","2024-10-11","PM8",36,8,"PM","20"
"3742","duval","174427","2024-10-11","PM9",1,9,"PM","21"
"3743","duval","174427","2024-10-11","PM10",4,10,"PM","22"
"3744","duval","174427","2024-10-11","PM11",1,11,"PM","23"
"3745","duval","174427","2024-10-12","AM12",0,12,"AM","0"
"3746","duval","174427","2024-10-12","AM1",0,1,"AM","1"
"3747","duval","174427","2024-10-12","AM2",0,2,"AM","2"
"3748","duval","174427","2024-10-12","AM3",0,3,"AM","3"
"3749","duval","174427","2024-10-12","AM4",1,4,"AM","4"
"3750","duval","174427","2024-10-12","AM5",1,5,"AM","5"
"3751","duval","174427","2024-10-12","AM6",1,6,"AM","6"
"3752","duval","174427","2024-10-12","AM7",4,7,"AM","7"
"3753","duval","174427","2024-10-12","AM8",8,8,"AM","8"
"3754","duval","174427","2024-10-12","AM9",1,9,"AM","9"
"3755","duval","174427","2024-10-12","AM10",12,10,"AM","10"
"3756","duval","174427","2024-10-12","AM11",5,11,"AM","11"
"3757","duval","174427","2024-10-12","PM12",4,12,"PM","24"
"3758","duval","174427","2024-10-12","PM1",6,1,"PM","13"
"3759","duval","174427","2024-10-12","PM2",15,2,"PM","14"
"3760","duval","174427","2024-10-12","PM3",3,3,"PM","15"
"3761","duval","174427","2024-10-12","PM4",7,4,"PM","16"
"3762","duval","174427","2024-10-12","PM5",6,5,"PM","17"
"3763","duval","174427","2024-10-12","PM6",7,6,"PM","18"
"3764","duval","174427","2024-10-12","PM7",1,7,"PM","19"
"3765","duval","174427","2024-10-12","PM8",0,8,"PM","20"
"3766","duval","174427","2024-10-12","PM9",5,9,"PM","21"
"3767","duval","174427","2024-10-12","PM10",1,10,"PM","22"
"3768","duval","174427","2024-10-12","PM11",0,11,"PM","23"
"3769","duval","174427","2024-10-13","AM12",0,12,"AM","0"
"3770","duval","174427","2024-10-13","AM1",2,1,"AM","1"
"3771","duval","174427","2024-10-13","AM2",1,2,"AM","2"
"3772","duval","174427","2024-10-13","AM3",0,3,"AM","3"
"3773","duval","174427","2024-10-13","AM4",0,4,"AM","4"
"3774","duval","174427","2024-10-13","AM5",4,5,"AM","5"
"3775","duval","174427","2024-10-13","AM6",2,6,"AM","6"
"3776","duval","174427","2024-10-13","AM7",7,7,"AM","7"
"3777","duval","174427","2024-10-13","AM8",7,8,"AM","8"
"3778","duval","174427","2024-10-13","AM9",6,9,"AM","9"
"3779","duval","174427","2024-10-13","AM10",12,10,"AM","10"
"3780","duval","174427","2024-10-13","AM11",4,11,"AM","11"
"3781","duval","174427","2024-10-13","PM12",3,12,"PM","24"
"3782","duval","174427","2024-10-13","PM1",3,1,"PM","13"
"3783","duval","174427","2024-10-13","PM2",6,2,"PM","14"
"3784","duval","174427","2024-10-13","PM3",1,3,"PM","15"
"3785","duval","174427","2024-10-13","PM4",4,4,"PM","16"
"3786","duval","174427","2024-10-13","PM5",12,5,"PM","17"
"3787","duval","174427","2024-10-13","PM6",8,6,"PM","18"
"3788","duval","174427","2024-10-13","PM7",6,7,"PM","19"
"3789","duval","174427","2024-10-13","PM8",7,8,"PM","20"
"3790","duval","174427","2024-10-13","PM9",1,9,"PM","21"
"3791","duval","174427","2024-10-13","PM10",4,10,"PM","22"
"3792","duval","174427","2024-10-13","PM11",0,11,"PM","23"
"3793","duval","174427","2024-10-15","AM12",0,12,"AM","0"
"3794","duval","174427","2024-10-15","AM1",0,1,"AM","1"
"3795","duval","174427","2024-10-15","AM2",0,2,"AM","2"
"3796","duval","174427","2024-10-15","AM3",0,3,"AM","3"
"3797","duval","174427","2024-10-15","AM4",0,4,"AM","4"
"3798","duval","174427","2024-10-15","AM5",1,5,"AM","5"
"3799","duval","174427","2024-10-15","AM6",8,6,"AM","6"
"3800","duval","174427","2024-10-15","AM7",9,7,"AM","7"
"3801","duval","174427","2024-10-15","AM8",30,8,"AM","8"
"3802","duval","174427","2024-10-15","AM9",7,9,"AM","9"
"3803","duval","174427","2024-10-15","AM10",2,10,"AM","10"
"3804","duval","174427","2024-10-15","AM11",2,11,"AM","11"
"3805","duval","174427","2024-10-15","PM12",1,12,"PM","24"
"3806","duval","174427","2024-10-15","PM1",8,1,"PM","13"
"3807","duval","174427","2024-10-15","PM2",9,2,"PM","14"
"3808","duval","174427","2024-10-15","PM3",20,3,"PM","15"
"3809","duval","174427","2024-10-15","PM4",17,4,"PM","16"
"3810","duval","174427","2024-10-15","PM5",11,5,"PM","17"
"3811","duval","174427","2024-10-15","PM6",14,6,"PM","18"
"3812","duval","174427","2024-10-15","PM7",8,7,"PM","19"
"3813","duval","174427","2024-10-15","PM8",0,8,"PM","20"
"3814","duval","174427","2024-10-15","PM9",3,9,"PM","21"
"3815","duval","174427","2024-10-15","PM10",2,10,"PM","22"
"3816","duval","174427","2024-10-15","PM11",0,11,"PM","23"
"3817","duval","174427","2024-10-16","AM12",3,12,"AM","0"
"3818","duval","174427","2024-10-16","AM1",0,1,"AM","1"
"3819","duval","174427","2024-10-16","AM2",0,2,"AM","2"
"3820","duval","174427","2024-10-16","AM3",0,3,"AM","3"
"3821","duval","174427","2024-10-16","AM4",0,4,"AM","4"
"3822","duval","174427","2024-10-16","AM5",7,5,"AM","5"
"3823","duval","174427","2024-10-16","AM6",3,6,"AM","6"
"3824","duval","174427","2024-10-16","AM7",8,7,"AM","7"
"3825","duval","174427","2024-10-16","AM8",48,8,"AM","8"
"3826","duval","174427","2024-10-16","AM9",12,9,"AM","9"
"3827","duval","174427","2024-10-16","AM10",6,10,"AM","10"
"3828","duval","174427","2024-10-16","AM11",1,11,"AM","11"
"3829","duval","174427","2024-10-16","PM12",5,12,"PM","24"
"3830","duval","174427","2024-10-16","PM1",3,1,"PM","13"
"3831","duval","174427","2024-10-16","PM2",13,2,"PM","14"
"3832","duval","174427","2024-10-16","PM3",35,3,"PM","15"
"3833","duval","174427","2024-10-16","PM4",7,4,"PM","16"
"3834","duval","174427","2024-10-16","PM5",6,5,"PM","17"
"3835","duval","174427","2024-10-16","PM6",10,6,"PM","18"
"3836","duval","174427","2024-10-16","PM7",0,7,"PM","19"
"3837","duval","174427","2024-10-16","PM8",2,8,"PM","20"
"3838","duval","174427","2024-10-16","PM9",2,9,"PM","21"
"3839","duval","174427","2024-10-16","PM10",2,10,"PM","22"
"3840","duval","174427","2024-10-16","PM11",0,11,"PM","23"
"3841","duval","174428","2024-10-10","AM12",0,12,"AM","0"
"3842","duval","174428","2024-10-10","AM1",0,1,"AM","1"
"3843","duval","174428","2024-10-10","AM2",0,2,"AM","2"
"3844","duval","174428","2024-10-10","AM3",0,3,"AM","3"
"3845","duval","174428","2024-10-10","AM4",0,4,"AM","4"
"3846","duval","174428","2024-10-10","AM5",0,5,"AM","5"
"3847","duval","174428","2024-10-10","AM6",0,6,"AM","6"
"3848","duval","174428","2024-10-10","AM7",3,7,"AM","7"
"3849","duval","174428","2024-10-10","AM8",0,8,"AM","8"
"3850","duval","174428","2024-10-10","AM9",0,9,"AM","9"
"3851","duval","174428","2024-10-10","AM10",1,10,"AM","10"
"3852","duval","174428","2024-10-10","AM11",3,11,"AM","11"
"3853","duval","174428","2024-10-10","PM12",0,12,"PM","24"
"3854","duval","174428","2024-10-10","PM1",2,1,"PM","13"
"3855","duval","174428","2024-10-10","PM2",0,2,"PM","14"
"3856","duval","174428","2024-10-10","PM3",3,3,"PM","15"
"3857","duval","174428","2024-10-10","PM4",10,4,"PM","16"
"3858","duval","174428","2024-10-10","PM5",4,5,"PM","17"
"3859","duval","174428","2024-10-10","PM6",0,6,"PM","18"
"3860","duval","174428","2024-10-10","PM7",1,7,"PM","19"
"3861","duval","174428","2024-10-10","PM8",0,8,"PM","20"
"3862","duval","174428","2024-10-10","PM9",0,9,"PM","21"
"3863","duval","174428","2024-10-10","PM10",0,10,"PM","22"
"3864","duval","174428","2024-10-10","PM11",0,11,"PM","23"
"3865","duval","174428","2024-10-11","AM12",0,12,"AM","0"
"3866","duval","174428","2024-10-11","AM1",0,1,"AM","1"
"3867","duval","174428","2024-10-11","AM2",0,2,"AM","2"
"3868","duval","174428","2024-10-11","AM3",0,3,"AM","3"
"3869","duval","174428","2024-10-11","AM4",0,4,"AM","4"
"3870","duval","174428","2024-10-11","AM5",0,5,"AM","5"
"3871","duval","174428","2024-10-11","AM6",3,6,"AM","6"
"3872","duval","174428","2024-10-11","AM7",4,7,"AM","7"
"3873","duval","174428","2024-10-11","AM8",3,8,"AM","8"
"3874","duval","174428","2024-10-11","AM9",1,9,"AM","9"
"3875","duval","174428","2024-10-11","AM10",1,10,"AM","10"
"3876","duval","174428","2024-10-11","AM11",3,11,"AM","11"
"3877","duval","174428","2024-10-11","PM12",0,12,"PM","24"
"3878","duval","174428","2024-10-11","PM1",2,1,"PM","13"
"3879","duval","174428","2024-10-11","PM2",0,2,"PM","14"
"3880","duval","174428","2024-10-11","PM3",6,3,"PM","15"
"3881","duval","174428","2024-10-11","PM4",2,4,"PM","16"
"3882","duval","174428","2024-10-11","PM5",1,5,"PM","17"
"3883","duval","174428","2024-10-11","PM6",0,6,"PM","18"
"3884","duval","174428","2024-10-11","PM7",0,7,"PM","19"
"3885","duval","174428","2024-10-11","PM8",2,8,"PM","20"
"3886","duval","174428","2024-10-11","PM9",1,9,"PM","21"
"3887","duval","174428","2024-10-11","PM10",0,10,"PM","22"
"3888","duval","174428","2024-10-11","PM11",0,11,"PM","23"
"3889","duval","174428","2024-10-12","AM12",3,12,"AM","0"
"3890","duval","174428","2024-10-12","AM1",1,1,"AM","1"
"3891","duval","174428","2024-10-12","AM2",0,2,"AM","2"
"3892","duval","174428","2024-10-12","AM3",0,3,"AM","3"
"3893","duval","174428","2024-10-12","AM4",0,4,"AM","4"
"3894","duval","174428","2024-10-12","AM5",0,5,"AM","5"
"3895","duval","174428","2024-10-12","AM6",0,6,"AM","6"
"3896","duval","174428","2024-10-12","AM7",0,7,"AM","7"
"3897","duval","174428","2024-10-12","AM8",1,8,"AM","8"
"3898","duval","174428","2024-10-12","AM9",4,9,"AM","9"
"3899","duval","174428","2024-10-12","AM10",2,10,"AM","10"
"3900","duval","174428","2024-10-12","AM11",1,11,"AM","11"
"3901","duval","174428","2024-10-12","PM12",4,12,"PM","24"
"3902","duval","174428","2024-10-12","PM1",2,1,"PM","13"
"3903","duval","174428","2024-10-12","PM2",2,2,"PM","14"
"3904","duval","174428","2024-10-12","PM3",0,3,"PM","15"
